"#","Fecha","Documento","Cliente","Estado","Estado en Cartera","Metodo de Pago","Forma de Pago","Impuesto","Total","UUID","Notas"
"678","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SAMIR #1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","66,220.00","dda3de50116d1ada6fccae8d6648c93ddc4b6515add72a3c267ab95d6f7f9c322994bc2903493facaae4b25de518e008",""
"677","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","23,794.00","81f1f13c6a56b9390a7a49cc22b0c90d8f39aff8e666ad57680fb3c560c24e38918d627f355fc62d7996c67f9233fdb4",""
"676","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Betel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","111,490.00","e53c9746e785590627db6934b1e12fdbf0475984514bbcf93b92e46f3ec8a4d8472ddea6e3717c983c5d774ad33502ac","pagara 100.000 por Nequi y los $11.500 en efectivo"
"675","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Cure pharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","301,968.00","c4c279bdebe00723227219d90a18f559dee96be54cc4e8fe3f4a937d0092537a84862e16e684702934b23c049843a323",""
"674","2021-12-30 06:50:00","Factura de Venta Nacional","D. IMPERIAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","42,672.00","959b2c23868a9e76ce22a6075a834e917979a73ef62287bb6fc50fdaede6ce9f757ee107babd17cd545d5716bbdaf7f4",""
"673","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","69,400.00","b035d91cbec01da7e42e4cbabda9e7b418efb08f0de7a1244aaab66c45c0a0ed79e891a9ffcbd6ac6d705ea38e310cf6",""
"672","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","123,500.00","571cd39e45149721a5a81d255cd3457cd91e9b2e8cd4179de63125806a7f39a8fbd365dedf2af9cf18a44f6567e50757",""
"671","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SAMIR SAN SALVADOR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","45,241.00","11544ca759041eeb8826f41a90b1033a52a02bb6ff0b003a2c4548af85fa3d15a4c45c83c22e1ca7fb2ba63188bcde46",""
"670","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","145,750.00","ae7343a5d45014cd7a1c254f68675481010ab3173926cd335577e1cde2267e4346013b851f672043a32f694d2d1f48ce","Se aplica Dcto por saldo a favor de $33.337.Se ve reflejado en el producto “ISOFEM FORTE 30 TABLETAS 1 CAJA”"
"669","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Sara Romero","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","103,208.00","01f51f8f1888c6c7558d97068b00e13d91df6cbf9c8053b8ea314f17e33830e3c06bbcdea59196ac22c7659fb531b297",""
"668","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Vital Med","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","119,269.00","a62d6fd594f246c8786045a6a1503f50da4818b4f857ad95eb37e5de05e6e58bd4c5e33bb85bce84699df58560f7427b",""
"667","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería MyM los girasoles","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","171,267.00","b42d390dc26dc9b151ffd34e6bd9675017cf8cb2a8fcf8a0c72a6eb47376544e9c79865d54c0bc0d75f74f007428295d",""
"666","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA PHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","31,500.00","41edc33c7a45eee97240b2f3d80b99511e7b171a3b90f571cf21b09b1ee64cc7311715eccf27a0c4c19be6d692e0a4c5",""
"665","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Marrugo plus","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","47,500.00","045a9bed17e8bde7622d1138694f7a912aff15b7539d8fec51a73a422f0ca0ba1c0f4fc9c15e597d40960ad482f078ab",""
"664","2021-12-30 06:50:00","Factura de Venta Nacional","D. IMPERIAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","158,300.00","37c220274bc405b6d307258087e2a90605320579803ef72a7381f6ae8b451277a62c68863fd67f2c00666c6080ffebbc",""
"663","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","101,640.00","918a2c660769ca5e66bbcb52666d7b821bb28216d2d2d4db9f222aaeb2662653c7bcd5d4295476072b41cb30c62f0b63",""
"662","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA ABBÁ 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","43,734.00","95c1eb0d343f2896a927886a17e97f2c4556d900599fcff89b1e077802b1332a5348baec5b3e2db81f5e0c0ee35959d6",""
"661","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA TU BOTIQUIN PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","8,750.00","a83293af8eeb267adb4aa8239837bd6f3626ee4103dc3ff8bffa3b43cfe6b523fcf489593b1d50e7f4c16114c8021222",""
"660","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","132,600.00","5bc59106b2fd16c729db50353b69cdb8cf5b0f01439fa08ba72b620056a9e8c8c7480a941fb0b8539169b93f7894a45a","Se aplica Dcto por saldo a favor de $39.535."
"659","2021-12-30 06:50:00","Factura de Venta Nacional","Dist. JJ san miguel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,220.00","f9f9d5cafacab56152fd8f28ee2b69fc85efac4d8be746c24d6fe57e3d2fd23f1dad945a0c217e062f8b59c19df7d100",""
"658","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","41,360.00","ed7df4f813e8b4e25a50eb9b0fd502ae3f018ac22fbd2a1d93ff3351bc71e4096c8f036e0c28a62a98b94009b0996880",""
"657","2021-12-30 06:50:00","Factura de Venta Nacional","Deigueria El Rebajon","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","79,889.00","24d6706f4b21b16b8956baa3c4efe752d48b0eeeaaf90e6df8a2693aea44fd799e80f7d6810266309a5b1725c56193ef",""
"656","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","129,185.00","7725711e9634916e5cd81293d3c9afd87772604ae8f5e9913db7d33d1feaf91acfce3b833b6b775388fab7a2424e1eb4",""
"655","2021-12-30 06:50:00","Factura de Venta Nacional","Farmacia Davila","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","17,600.00","fc12a34b54b9439397e4d7af13616316263f6662f2a98009f0e205b15852fc4496487669589d2643ddc1279debfc9441",""
"654","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDIPHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","47,500.00","235e1c72d64d87066302da1d24dcf5f32941e6bbca30ab0ed59eafc8898b62a0d81b05640c87d2d7ab49792f5888b670",""
"653","2021-12-30 06:50:00","Factura de Venta Nacional","GRUPO A.C.Y S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","96,000.00","fbff48d0b00b34d5e923923add23c6dc59b5d1eb50ed3123a98c1956945b5bade4a20f2c50f5b65e57678be0406e5068",""
"652","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Jiret","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","44,250.00","b20481b0ec3acc8297a18b2ac996a0aecff8e6a17068f3ec2ec1f7b497bd954a79bc001df27463ceec026fe079bc1035",""
"651","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la 5e","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","165,697.00","c4c895e0a2b926cec0c835c993646b0e3afb6964533b516ddc35521d1c4b50ef13a2d756f147b1bf2ae33fd5cfd775d8","Se aplica Dcto por saldo a favor de $33.500."
"650","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","204,208.00","0a054136dae07a0c2d8894d2f2cc58fb94aa5ffb14d772bc7efbe9cc360e5405c12fdf2f9e1862e39445eab1a37ee31e",""
"649","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Diana Angel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","106,709.00","e105ebadcd28abdb2313e8613636331b42fd0aaff7e362db14b6fa40366b0aa72c83c44ba9b20ea740eaa35e6738a7ac",""
"648","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería San Martin","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,167.00","21cbf4397d8673023cd4e259934a7e52f677f7f5299fd796011355d6d1bbf95dbaaae3fcd6122170c16d080abcce0750",""
"647","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Emily","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","77,153.00","64125b4e8db78cfa186b055ea0791412c462c260367c0f8347ab190ce5a591f2ad0d93f551a42cabcc77e1b3a7bad3c4",""
"645","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Bettypharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","338,284.00","5157df151da7513f4297cc2c5befebf5e404809f6b911f84c9eb7b35bbdb58954a01096c9faccb2789c6d58beea7b8c3",""
"644","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA CRUZ AZUL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","30,200.00","41993eceeace88c57d4c7b03bc4442bb172df45e3cd18c96e369b22dfb5404de6af5fde8d9cf5c38567b9ec96b5a32e3",""
"643","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Droguifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,000.00","7cb730c75f6d16e723b7e59f9b51b60590d735fc5fd191bdcd1d13b3305fd00dc7f7318a45f4e05722e137a8c4060be6",""
"642","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","74,310.00","91158dded5f20e559a50cc815c72b7bb97cf9870fca871579885eacbca9df183aff34285ba1e451ab8b6b80aa49cf1e6",""
"641","2021-12-30 06:50:00","Factura de Venta Nacional","Drog DJ farma01","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","340,000.00","725ecfc9661ba319a221c02c4cdcb2b8ff292471f1de47e931fa9a46a4f9dde1e4c5efaabbcbf4a4e6e1ac92f8bd8efa",""
"640","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Marrugo plus","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","151,300.00","598917208c600360685ff41d6e98f4c6a6bf329f867d738afccc0783c38e064715bc2f83d7c96c2ab9e42689a085c94d",""
"639","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Erag","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","71,000.00","3ada4b3499664e229bc757b618e0765f4f7f6a01cdc0043645bdb08869ed2e4de19ee2e1f702abc03e5c40696be05710",""
"638","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA EL CASTILLO","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","158,544.00","fea255865baa42ab68efa2f1dd1079deed05648eaf45a9363f5c751fe623e6c82405ec4c415e96fbc6709c588e053baf",""
"637","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA FARMA ROX","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","44,991.00","116d5fb9538dee0d3beeeda04abb879ab72594c1bec6c52be2377bfe112f1a2542dcbddfb5b0276566684dcc630a3677",""
"636","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDIPHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,000.00","3aa976fe75006cfe5fcd6027c87305083c12e3bdbb1ff50a59463d0384073b02dbd8d67056868e0c6620b33d3fa1c1d7",""
"635","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA BOTICA ESPAÑOLA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","134,500.00","b4a6c3439662880bb67ec9328215e96666c1b3db1439be03ee3eb72652b87f1640dc73e26ed8c1626b06b69317a60ee6",""
"634","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA FARMACENTER DISMER","Enviada a la DIAN","Pendiente","Efectivo","Contado","8,294.64","92,401.64","27d6f304446a3b86c6dbb262373ec13240906dbd8437f4185db43763e0931b8d06f18a3b9359fc4d18c6ae078838f511",""
"633","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Domar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","227,594.00","66cd6fa9c20e084e2554b4bcec0250c5f6e0580ddf419258207aec73f8a44173bcce16685bfab9109f498fbb43e1a934",""
"632","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jerusalema","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","128,331.00","4ac88a5cbf7fc3d5d9f8024e40dd79a0ce03e82717d669921795187dc0394f17015575f4ffeb78203939ab8a441ad24e",""
"631","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","57,000.00","56355d41a8c38de70b951bb23748ffef5e408d5b7fe563c757f785d27eef877abfe1d0b943c173a7102b6b771f2efa97",""
"630","2021-12-30 06:50:00","Factura de Venta Nacional","Drog San Diego oliveira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","67,947.00","c9fab126b54c102368babfb10bcdac07de87d5f722e3c89a23d04f45f19dd6f3ef0f75b03994b21e1806166a99fd373c",""
"629","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA FARMY PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","118,113.00","04fa303e3c9d48341de7d0557e8be60ae1f47e1c1f09aaa67dc74adfb4127607bcb98b8e65dcfe2d10dd0b0f47577ffe",""
"628","2021-12-30 06:50:00","Factura de Venta Nacional","GRUPO A.C.Y S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,832.00","87caa4c524873a5340774b28cc7f95f90336235ecd0626779ad9a0b83a0c36e33e2dc4314d1c86f912a5cb26bcc34efe",""
"627","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","207,927.00","82023d7ff93a30b2f9228372229ed29b4a8df1dddf417caa089ff9673c4c0490c232f171b2e85cdafc254bffcb9c549d",""
"626","2021-12-30 06:50:00","Factura de Venta Nacional","Drog farmasalutem","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","100,336.00","b17892dc5e98dd50b8fb8ac1b3e9d75243135ca6b3f68a52b1cd6099fb6573620d7a3973b892ac07974292aaf0be4ec0",""
"625","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería mi farma K","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","118,128.00","aca8a42ccd6c44bb46cdd6fb5f5998e6508687bf7a273f20de1894da868e2fc15bdae7b16529b6e71c8143d370db6016",""
"624","2021-12-30 06:50:00","Factura de Venta Nacional","Farmadrogueria la 57","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","121,742.00","a38c87f5e23c7e89fb976315cd7640aa0a30302b631aacf337ac7178b6e16bc872de96547ca3475e7bd7c358b05e8693","Se aplica Dcto por saldo a favor de $15.402.El Dcto se ve reflejado en el producto “AMOXICILINA 500 MG 50 CAPS A-G”."
"623","2021-12-30 06:50:00","Factura de Venta Nacional","D. ESTEFANY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","134,270.00","50eb60cfc956825d50aa40320c78d072999b5cedd1f0c287935ece0d10969b415da08fec8d3f524593239d2b04cb27f8",""
"622","2021-12-30 06:50:00","Factura de Venta Nacional","Farmabrini","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","113,817.00","b4f693ef723e055e7bad14af10de6562faf77b12638a37963aa5d544c400710d436a8ce33a78af27cccc1bb999710a14",""
"621","2021-12-30 06:50:00","Factura de Venta Nacional","Farmacia Davila","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","191,519.00","9d413d67b2562952c9bc462a6e82a6ba548ee573c6838be33b216b392e198212ffee183463632c2b8e50642bdc4e19d5",""
"620","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria RyR florian C20 julio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","79,980.00","210e92fde5c6f7cb13378ed432efe48f337ecddd21ad8a87f8427764f3c8f8d4115e8749a13e3c691a7d95a67327f93f",""
"619","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","31,998.00","5df95bde5cb06f96a7451b26ced5bc9a2322ad7946fb63a61115e16a181d62c6b3c80b36d1cf9b4ee11d2a9c0a6dd561",""
"618","2021-12-30 06:50:00","Factura de Venta Nacional","DEOGUERIA LUKAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","315,557.00","75ebcc357447d0a4d94137e37aefb1df4e925a46c65d529d1a47ca725f7eb7c3c7867fa78094fa648b6ced39d0a4a765",""
"617","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Droguifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","82,600.00","bd9611fe70f0930705bac6510890a06e8eb2983a9a2822f8995a802bcfb21359284e4cdaeba242f6229139b67b76a7e1",""
"616","2021-12-30 06:50:00","Factura de Venta Nacional","Yenifer","Enviada a la DIAN","Pendiente","Transferencia Débito Bancaria","Contado","6,395.21","58,972.21","6cd20970f596a7fcba7675fb31048c79cc127add00b7cbbb0d45c43684caa0a6f11573d60a298be8c24ef5a74c2e306d",""
"615","2021-12-30 06:50:00","Factura de Venta Nacional","VALENTIN RODRIGUEZ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","19,000.00","c04c0883268bd1ee8fe4a31e3ef23407058d672aca53be343789913593c98f7c97efa8a2b9af733ba90434fafcec13e5",""
"614","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOPHARMACY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","145,654.00","26475c35ec6f6c2b15b0216a22c8591b3badbcd7cd1266936308306b8e17e767225d3605bca0655413057b2e1a77325f",""
"613","2021-12-30 06:50:00","Factura de Venta Nacional","GRUPO A.C.Y S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","77,745.00","042284603ebfb2f947622378cb1851998985d740b3af0dd01f0c8720bf50845ff8f46f37343843b80c5ab978ab82f1e8",""
"612","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Emily","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","74,984.00","f475b8fbdb327a5d38cdcbbe40ceeb39b88704eb0739188499688fdb405b8d03edc2fa93596b722b467ee282b27f2a4b",""
"611","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Badillo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","81,500.00","2d48e2e1b2c4dbc0ead020d13a3219c3d9e4b33881a76a697e38482c0a60c7b7784c668d1add2103d40eaf28dacf49ad",""
"610","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería villa muvdy","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","81,813.00","0564182270db50c73f1789cdd7723ba1c4d804128d7c48a32b7032cd232c3567a174e2737b03899b998c417b7b84c230",""
"609","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,000.00","f640e2dbb1e6d3fe17ecc09c961ce565402ffc89c590fb97784c74e52d5b9995a6f1bf660829fcbfd893609a350f5fd9",""
"608","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA TU BOTIQUIN PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","87,556.00","39fcefb6915ed7e04f87f20103708921000ccba3a4bb572163b3e180f2637ee90b1ac41c8f50be169f4287f75c59d90e",""
"607","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria BRAY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","158,856.00","14e80a2df7d3e273e147fa91d36cf6d03e05478b87d1e77c2179a182bfc1167842c18d6e33b005ecebd2d97908184c23",""
"606","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el encanto de Rocio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","213,231.00","30dc792aaed0d2dca4986cf7ab0b9c25ccdae8c32df917189b43e7097e9c89b433be63da11424c8d01778817c2d795e8",""
"605","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Droguifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","84,400.00","e99f6e77ca39bb6274e8906cf56c00d3a3414379f333d936d85d44d3a585f3259f45cce3a01850f8e8d1a4c9b1b49e47",""
"604","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería santa Sofia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","414,313.00","41f5accc7acd9011db321d83950698507e072beb6f471d6ccaf18fa4071ab71b2a607c40f7436e0eb266cf0e94173888",""
"603","2021-12-30 06:50:00","Factura de Venta Nacional","Dist. JJ san miguel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","76,092.00","bb0489d4b041fa6ce41ce2b324565bcc1a8656d38f0d01dfad219e4db5ff1fdf78edf5341a5450434d7366746346a300",""
"602","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost CH","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","8,228.00","38b0b41da43eb12725ced9751cd46663a667c2b5f2bdc02b31e75fc7d622235ec868a9624e2d50d0240724b643a57011","Se aplica Dcto por saldo a favor de $17.106."
"601","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería principal de los almendros","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","198,851.00","6d494fd0e9a72e85e57c22dfac2928f6a8d95de4e5ac0c321f65470d5681c043480941a4f2e0910357a8ed0b645961bb",""
"600","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería pharma Sierra","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","115,032.00","d54bbb845496b277bd8803fa03fd2232049ecf6ff7808114359a6ff6ebf9dd5f934e1bad51e709fbf830de73b796d5b4",""
"599","2021-12-30 06:50:00","Factura de Venta Nacional","VERA JUDITH SOÑET GOMEZ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","11,730.00","ce0c78fd31fe672d3c73688d73dbf02c66dbd9ff9789cdd768b0510439f928df6d0841973accc2c70c57943949e2f3b9",""
"598","2021-12-30 06:50:00","Factura de Venta Nacional","FARID  DURAN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","11,730.00","43c22d4829e4b711e7083ca38b22b4eb45ce5ea4e3a71ab62ac817d9cd80e3f17017568d07790d899679ec1d652e9bb8",""
